N_app,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
6.0,0.0691525,1545.0566030312118,1737.8716938688024,0.889699326666338,1.4128261499183303,1.5069658969402815,1.590305018493583,0.2679234882872287,0.0026406249999999997,0.40881249999999997,1.3430749548094532,1.963135733237151,1.4630359573772245,1737.03859799509,1816.1069270158343,1393.2184653316724,0.4095818549194773,0.2772755055065397,0.7603878174795642,0.9937342749525149,7763.45333069538,0.039240148365545194,120.48582635333129,74.57022205867106,0.06704642572098758,0.1050184327551064,0.08256333187446445,0.08547258217436868,0.011692539454395632,0.0132641341918489,0.04290337071548108,0.07844410138599289,0.11121183612807765,0.05944199797086971,139.70970786177529,158.34914764075933,86.55096766437735,0.03900464317681444,0.03516248203143276,0.03468890519819127,0.000607456262631935,1264.8248859350253
2.0,0.09050749999999998,2048.998233498164,1668.6015926136167,1.2279940212126232,0.20572406356281817,0.14114986366177854,0.16785371803381458,0.2725190617632737,0.0,0.11268750000000001,0.14067477349709473,0.2083969064244355,1.48189924908626,1668.5571953721283,2405.3564842242045,1695.320574502474,0.31140217985800733,11.159337698534173,0.1308910540106309,0.9982442662809913,726.5485766073223,0.01609238775788106,109.23497417378366,31.49732872504855,0.061752187322699374,0.010295673419427113,0.008409832922848935,0.010399638052265717,0.010191407073144825,0.0,0.02097161399964247,0.008795196346554953,0.013585906274282017,0.04657205624884439,55.93504641879103,263.6595196973561,38.520202427713336,0.019718530685451433,0.6815992717677252,0.008157959923814476,0.0002481632398901831,106.52784352210371
6.0,0.061660000000000006,1526.3713460143795,1753.1334132013978,0.8709807057318814,1.4271426576349495,1.5525266384285354,1.6396845002405116,0.2637536077347659,0.001140625,0.42420312499999996,1.3825800882927286,2.028392707143866,1.467976577894329,1744.9043782991603,1819.4928177826048,1370.7752493431337,0.5224207206993481,0.2402724599200142,0.7567192924981208,0.9938039504395662,11249.268630790031,0.027912889495715038,82.98177245177955,53.210368532575146,0.045982789762915734,0.0782744066340639,0.06533622185363683,0.06577013708497953,0.00961298210418862,0.007419341672909733,0.03858900211179832,0.05998473237887603,0.08898170160415027,0.05148929897669947,107.92053052223137,118.74238435740493,59.46994265476293,0.02185233829492161,0.0253562813387914,0.028412806402437443,0.0004675103524962681,2307.422738573327
3.0,0.078735,1554.9555554511787,1693.5977067438594,0.9185637717839845,1.3103467190349527,1.2836005217866004,1.428478858250424,0.31161078484485943,0.00043749999999999995,0.3476875,1.214602759178033,1.7509419138299,1.443038205045522,1690.52070630086,1777.698382148564,1383.8082027950243,0.5142323330157207,0.45698444753726636,0.7062356326199444,0.997733951630953,2192.4116635323853,0.029065697566031327,125.91834442484,54.53445765353459,0.07370331228411207,0.09586050010578505,0.05540586641348409,0.05858081475361344,0.0111561105680859,0.004841632601716078,0.04472052975144637,0.05804568611725437,0.07482504733557536,0.05674195064073159,121.72858098739911,136.5823041649192,74.79806445232721,0.015652253233984385,0.05476026469795225,0.03881650678248572,0.00022297466180655668,619.2492873367052
12.0,0.0798975,1609.1177014851214,1731.1368732327398,0.9315544618297351,1.4105077170907645,1.4308975716193055,1.5212867405732589,0.2666493476967078,0.010015624999999998,0.39475,1.286574209091083,1.8746444006766148,1.4584567431140387,1734.149555973536,1838.7316400471477,1441.7432284770323,0.28575466476215217,0.292617872074882,0.8276177932800576,0.9929958787598528,4602.101698274051,0.05860087024737772,193.82934779802096,111.14992096509259,0.11297217357931229,0.16085883412241084,0.13383912894492314,0.13514120676669167,0.018777515592269724,0.033213027934974174,0.049591849758806136,0.11748444352836779,0.16901540295291936,0.06126758052010396,218.56587818420275,253.58487862932301,128.44971487897817,0.04241581924665339,0.04933785979886971,0.05132992542336808,0.0006115964538495385,1084.279634785045
2.0,0.08768999999999996,2041.9658103630914,1672.3413054801897,1.2209874554321545,0.23661305845000208,0.16287154981263638,0.1940910706420134,0.2904921226194349,0.0,0.116828125,0.1637959863060182,0.23937510824939495,1.4626409641400406,1673.0800054075628,2302.070484350043,1689.0107694573258,0.33839329158747283,9.76132433859221,0.14273783405228002,0.9984078371736583,736.5900780995506,0.015769239043149808,103.87340814088904,30.723779892065032,0.05713877546843626,0.015568400036444045,0.012052562514486219,0.01409400805548275,0.010860827547254221,0.0,0.02166681628053312,0.012433075391783946,0.017652884850536132,0.05377382371160534,53.31710985399331,213.58573951526,40.14156387565376,0.013935423576709332,0.8013226880166354,0.008739683622098236,7.301169797546122e-05,94.59865017405303
3.0,0.075785,1554.3357735306352,1696.6339372622103,0.9164120185271254,1.2904183362718982,1.2637617685725848,1.4102297317861063,0.31182705023121426,0.00010937499999999999,0.35221874999999997,1.1957313163570091,1.7332465503044105,1.450781441279773,1695.8058584197438,1782.4942617878746,1386.5323762533167,0.5101562087561525,0.47190316846506436,0.7169571923804652,0.997880047867636,2024.2547695737844,0.024750732817433892,112.47261899092413,47.58743070147943,0.06520626476534601,0.08015365795697955,0.05189932997834131,0.0594626638486174,0.01004427458921294,0.0021847639138760505,0.04046312702248184,0.056772433187996685,0.07729354097239571,0.05559314287469683,106.740841594724,121.94681533897639,65.07460942986907,0.011075342058841309,0.053342236172233576,0.037000320166201806,0.00012644817148342388,578.5759955159016
3.0,0.0759475,1564.5305262305785,1693.1194958181875,0.9243823862574974,1.2826923854696233,1.24244932945578,1.3906973270373642,0.31618520317573023,0.000265625,0.34615625,1.1805511891297786,1.7072385709605755,1.4466538447222483,1691.5719295947672,1782.0698560140527,1387.7159100560866,0.49407840038896567,0.495017245311938,0.7125790361628801,0.997890421452839,1932.8599972563236,0.02635118106935625,123.63718218039156,49.926973613534535,0.07222747298868751,0.08554732790446322,0.06717613530712471,0.07446488630640105,0.014994636015316807,0.004422482290453517,0.040618641329289926,0.0634882326659635,0.10196715518030361,0.05470966828445675,114.05859176952376,130.66613944298646,69.97246873406051,0.011773981827806689,0.07504923133869866,0.038850645970669125,0.00015947127344931935,579.546484497842
3.0,0.0756425,1541.8665208279992,1697.4506545473796,0.9085114210977694,1.2964340469034545,1.281847706729667,1.4288621720787376,0.3122091992271411,9.375e-05,0.34865625,1.2132124298643299,1.7534448534481015,1.446495825181451,1697.844699480609,1786.7602158085613,1374.9647267155221,0.541733175396262,0.4598873670252532,0.7018419373375311,0.9976477138520913,1895.484914935765,0.026031801584792385,111.53258647616583,49.10186557255721,0.06258353836396117,0.08465720605059364,0.061361560211868824,0.06738259021802388,0.011954990881265459,0.0015906833240780518,0.04401649859356716,0.06194217366722325,0.09124330089549393,0.06089826749246839,103.78172693843464,120.74161887732065,68.3639967021109,0.014124795485157231,0.061986344694170796,0.036110769530019474,0.00020959965998263344,430.55079565638044
3.0,0.07708749999999999,1536.9366289653071,1696.9215174914111,0.9062398799681542,1.283971742755806,1.2699413897682874,1.4194030243245732,0.31247519224017967,0.000125,0.35014062500000004,1.2024697228288703,1.7462127533450422,1.4532768990104117,1699.2236732853362,1788.2653471804847,1377.4550852579323,0.522100508343268,0.4667634325110659,0.7101781646020126,0.9979509281141514,1808.9508378020953,0.030212494828299092,118.99210552589959,56.7566881123192,0.07033201330831468,0.08978593334810482,0.06811498586928762,0.0722148401713136,0.011374313810007343,0.0018178799465311236,0.04417074193806773,0.0660965529309364,0.09139198879486944,0.05071579727212452,117.17908964159354,133.18518546224973,73.23555443940953,0.013965425212722328,0.06242609877500121,0.039616711509446075,0.0001603789206291187,364.38845075912576
2.0,0.08471999999999998,2036.2194517772232,1686.6599249730405,1.207244794577834,0.28676162387011334,0.20085358580844093,0.2379601748304613,0.3006455129674538,0.0,0.133,0.20203168998300922,0.29182902207331124,1.4462458664371076,1686.3746408960249,2200.295709977453,1684.3102366578935,0.34862198153051216,8.00262295048315,0.15246609585549545,0.9987861240342414,767.9942358658114,0.016835426932513466,111.93296134937694,32.45609373647976,0.062035174964693296,0.019214179490485053,0.015541981914272097,0.01749584656701061,0.011207200927200147,0.0,0.022824568725388877,0.016067489472756876,0.0209116173811827,0.05187346309958032,58.92046328323782,128.189236546603,39.67630096596438,0.03125930780706111,0.6061228918591751,0.007911344948132846,4.247427673579597e-05,103.24172413999943
12.0,0.0782475,1613.2846473441552,1737.52017891251,0.9304092023583496,1.407607547000474,1.4353710565771913,1.5201927019669876,0.2647371194577382,0.010843750000000001,0.38810937500000003,1.2877361250371382,1.8707744139469509,1.4533634522055823,1733.1845178452634,1835.255157920341,1433.4133569035498,0.3327585769108826,0.29854504403361565,0.8129469081409013,0.9933650699225609,4963.866229052837,0.05359348135501182,186.92441537296787,102.81560768961526,0.11016950246283708,0.1567864791776028,0.13445954064009064,0.1390929887194211,0.018800550709384144,0.03195747601794453,0.0534358529534186,0.11735677239648439,0.17931518406391173,0.06005067289534167,211.26184177150688,243.86102249367838,121.01878725966036,0.06678189410375998,0.05903553552203378,0.05519872933843937,0.000669979215246346,1541.1860579584113
2.0,0.08543749999999997,2043.2410277313475,1684.4659765850688,1.2130055694683997,0.27040496119500346,0.18839166735378718,0.22337722375216731,0.29654034096267035,0.0,0.128171875,0.18954463535134283,0.2740066092871519,1.4472404610824827,1684.4957389226026,2257.934329993396,1684.7507073178933,0.3432024307488762,8.586897946162852,0.1456386982614721,0.9989888197531073,770.1310230509548,0.016557961642364078,118.08556267624665,32.5454879846042,0.06638142079116384,0.022114820928610224,0.016572883606405266,0.019737244208474423,0.01176374509173396,0.0,0.022582266056230385,0.017611827052494426,0.023874331340247645,0.050784781076720326,64.13052383377499,157.62072729032732,41.393583986855226,0.017561511749340855,0.7997374706788893,0.012868857238012248,8.244145705427583e-05,113.48485808683465
12.0,0.07580999999999999,1601.7388891846751,1742.4964728744367,0.9206542810418403,1.4125008639907157,1.4577462957055018,1.5403558879253128,0.26344015469063964,0.008703125,0.39576562499999995,1.302587047183639,1.898007659539286,1.4591553725173168,1740.8241669846673,1841.6124734656746,1434.133059005859,0.329727052893623,0.28339300009370727,0.8139971318460898,0.99392057827374,5610.641321439627,0.05349718590729796,185.7804081518003,103.782307081016,0.10443766377292889,0.15120054644365136,0.12689954357745062,0.1264392191267877,0.018093867992730057,0.027598151368966272,0.053829335980572664,0.11454677596126271,0.15407328335758982,0.0614644168502025,210.62996511329652,242.35173953558785,122.22639976327933,0.026630858731525174,0.04775956131615073,0.049876204016016126,0.0007491462169687821,804.1540854887668
3.0,0.076555,1544.1843844580048,1697.6684875610981,0.9100138591568464,1.272332087911851,1.2529080562559234,1.4008592265782744,0.31252118797178463,0.0,0.340609375,1.1881720620748646,1.720385359068056,1.4490038048037668,1701.3845429674789,1791.3097701752986,1380.3216844505253,0.5065521841658334,0.48831509815424234,0.6816938474358958,0.9976987012679601,1778.278847319662,0.030824210857700783,128.21276141198445,56.92998816954353,0.07435379207166619,0.08909668186960235,0.055792973208848205,0.0650768220567054,0.010377274316991864,0.0,0.046718486098752975,0.059880164413017606,0.0856259248287824,0.05447931202341394,124.44448516251022,141.8313838304175,76.65779624939408,0.013665463262999136,0.059264162599473445,0.036153695725621306,0.00014849997947057609,586.4062446536058
2.0,0.08750749999999996,2038.2573312667187,1679.1530869140004,1.2138620409655143,0.2446838922910484,0.17024080389269888,0.20195402691515343,0.288645229258176,0.0,0.11978124999999999,0.17056306325497012,0.24887593053496254,1.460503611744816,1678.7731049964061,2339.5642245624836,1681.7499182972806,0.3489308830729218,9.387130320735855,0.14083028646609738,0.9986222824592405,746.8382950716332,0.01582671613917429,115.86265254799048,32.158578696481094,0.06504816666766676,0.019312911598259017,0.013916751068274696,0.017055187482395227,0.013003259828757241,0.0,0.02138995730331176,0.01507796407995382,0.021072075334364636,0.0512449107605728,57.947042385381614,204.9644187870485,39.339227512522676,0.018669240860517713,0.7869761134003272,0.009765870264451918,8.423896595822816e-05,103.48638716849875
6.0,0.0654325,1531.7869511783697,1747.674605521143,0.8769751475012594,1.4193949690579581,1.5390944072646153,1.6202414807324004,0.26305411369459486,0.0025624999999999997,0.412765625,1.3680988759645383,2.0007987253318187,1.4629268459640696,1746.6696828128397,1820.082073841042,1384.2945664915326,0.45370022930390014,0.2568639444700661,0.7482672364140194,0.993641980835633,8098.248561976158,0.032248960351459376,95.56140359645605,60.90795336806669,0.05413985925254781,0.08645735360584547,0.07123789626576119,0.07402244864751244,0.011645223455233658,0.013717148255012775,0.040226746849694114,0.06168695922982189,0.10848856940789882,0.05746536586956318,110.22154144611392,123.56845317187145,69.28035217596607,0.03025092890480474,0.029976005298946416,0.029698101108951564,0.0006213095314954427,963.5179534824159
12.0,0.077165,1614.5560043151593,1736.4011553695104,0.931294005613999,1.417098943050285,1.4384703861552737,1.5274763890784198,0.2674469236070779,0.00928125,0.404875,1.2911287739078312,1.8831192287844614,1.4596752970217575,1730.4645973693334,1832.1569467335707,1433.7479385981655,0.3369441883177333,0.28726693167407286,0.8498122150451082,0.9936284213628855,6302.448296590601,0.0528375602672947,183.74255439531382,102.78698808701448,0.10395079725483923,0.15202179849969447,0.1266994976209914,0.1272027587848531,0.01663713618054116,0.028449362223738863,0.05022084042008855,0.11022730572207293,0.1616447134421427,0.05956076166139604,209.38225131962943,242.4810121255561,120.79050339272561,0.05511997990654325,0.05012870615740226,0.048785292012009276,0.000477588544066158,926.2653647928053
6.0,0.06696750000000001,1540.2816608756257,1742.6204611276435,0.8845420608506231,1.4095525344916182,1.508418079265016,1.5955618948662122,0.26545694613623266,0.0018125000000000003,0.40814062500000003,1.3460351799100991,1.9718750411143189,1.4658090036995082,1737.9177802623249,1812.8209869103466,1395.2129830852907,0.38245830819107796,0.27425657769245304,0.7513522662970726,0.9935038956575135,6688.7309537881265,0.03674780869317243,103.7312870431898,68.88346998232926,0.05910757829608133,0.09395191218342491,0.07527477385741296,0.08094085680998865,0.011992418851318989,0.012594796792723573,0.038030617676542866,0.07068903936781414,0.11139063759959678,0.05861347156348223,123.77244169270804,138.64207963441513,73.23144256295537,0.04727968710093084,0.03185536685901252,0.03167076144219984,0.0006323638146072224,1488.2085140709478
6.0,0.0664875,1523.434270323721,1743.2826803548585,0.8745044122931955,1.4134401921993172,1.5324970397531406,1.6182003478823548,0.26627752378078556,0.0020156249999999996,0.414296875,1.3656799834595932,1.999610297778712,1.4655659600129727,1743.7212044185885,1819.2413560835444,1379.572119450317,0.4624334671624611,0.2602426263803408,0.7545441973678032,0.9939674113975925,7160.766082276762,0.03537407021746295,101.71924191745521,66.50026938121323,0.05818437894212937,0.09465493142900237,0.08083950041814279,0.08074661758054402,0.011377388346958535,0.010894547356791608,0.040725761459847194,0.07451223933955538,0.10653931756256708,0.06109719799271769,124.71885825568404,138.73032790235413,70.89522679422622,0.045462029001517475,0.030334547948859265,0.03432100711935876,0.0005410216183911152,1061.8096779800082
6.0,0.065495,1510.2610108011172,1748.6883092741848,0.8642548991632647,1.4040014347348808,1.54079867410767,1.626190616185571,0.2649076959295501,0.0020156250000000005,0.416828125,1.3700916389158084,2.0121387610896733,1.4694610053180492,1756.107903181698,1831.2680498111802,1372.6299726870714,0.5059155495346923,0.25155762032979534,0.7506030374165122,0.9939192914793858,8708.315328176133,0.033899704644731035,94.47889571661362,64.80445749415814,0.054024021396165994,0.09094706223861158,0.07480673368521694,0.07888296926317663,0.011527891763268332,0.00937186145380815,0.03891996181568495,0.06991878867342156,0.10565377646150116,0.05336461029998469,120.57929213938554,134.64329585867674,68.96067237976567,0.030183013314142037,0.027837029426875798,0.03325839908316985,0.000388511202924281,873.0142123099782
12.0,0.07136999999999999,1581.1463807784683,1748.7771774123032,0.9057030622136335,1.4156199875722675,1.4881559450847188,1.5690038151391605,0.2585823494596656,0.0073750000000000005,0.404140625,1.323246767804669,1.939099047381481,1.4665108284069306,1745.2838482125642,1841.0463300129275,1420.9476127817095,0.3709620319480257,0.25834159763342923,0.8177196034021625,0.9934423443576068,6119.510039336359,0.051843978435301426,170.81271009324473,99.68640645226635,0.09844871106887947,0.14348692081369346,0.12329808676014226,0.12459457142977874,0.017254259264430503,0.026996527554483743,0.051171278622478986,0.10843119912612793,0.15706482648070968,0.05564423648839225,201.311075366999,231.1189410007651,114.43864579597995,0.0776888715589891,0.047617928693850904,0.04772924594581078,0.000623639972854017,1696.1286767646045
6.0,0.0677275,1527.5506499539833,1743.9793255947752,0.8764988124574438,1.4151570638364248,1.5290054223935161,1.6164409546940124,0.26558631249965475,0.0029062500000000004,0.413609375,1.3643720493498797,1.996773079654664,1.4647158858881064,1742.182675477552,1818.2216244748668,1379.9218868278563,0.46199981739263846,0.25940802681943326,0.751773531193618,0.9933568412222367,9136.084396982442,0.03754335152527008,107.84683310545759,68.11961485226027,0.06065004143906013,0.1010290787249316,0.08083723675969154,0.08341337351928722,0.012208221479301801,0.01589611661499437,0.042258502172454894,0.07720461182871359,0.10428855014366971,0.05076001481056845,138.54410208500374,154.8519263986903,74.33583605299813,0.03999959484634925,0.03338411555069205,0.034905675961600185,0.0005598129607122052,1121.5012952682464
12.0,0.0763875,1617.44289321405,1737.7424144543097,0.9324428986460188,1.4277727953294295,1.4527404276489357,1.5379409467690783,0.2633322648792391,0.0100625,0.40031250000000007,1.302601618458226,1.8930012611764186,1.454101650606343,1731.706409480328,1829.498431622095,1439.964642908494,0.31066119019301636,0.27835091089564296,0.8241905334467654,0.9934146318488932,5795.049290603053,0.05279642358862955,178.6096166873351,101.16618473257198,0.10358925182349235,0.1487463648152791,0.1320956344469275,0.13374081153254153,0.018883090213677817,0.031812377209979134,0.052048842746501095,0.11374639735655884,0.17291789616866682,0.06337719284447638,200.496572402799,230.24830160949114,118.73220580249269,0.04981185532646858,0.05086858736890175,0.0490108453098543,0.0006199469764956633,1478.981118806969
2.0,0.08577249999999997,2040.8323075047138,1680.5113427927427,1.214292435515238,0.25848757521346194,0.1794671451188465,0.21333725718260893,0.2950482078408189,0.0,0.12509374999999998,0.18107144096905756,0.2616461185263493,1.4463583709110341,1680.931970798088,2253.4122703062603,1687.8727044664668,0.341504318951554,9.050215213025234,0.14281607590982187,0.9987939892635402,767.7398088172212,0.015620843247084968,112.91635257550686,30.881210503248486,0.06122440069849943,0.02512592327884335,0.018980637098134193,0.022603504280426377,0.012476340858213357,0.0,0.02217189151690717,0.0197277430707723,0.027617533241667668,0.0490924746906127,56.23826605755926,158.86133981125525,41.28286780103628,0.018892186651781412,0.9723587180807927,0.011117584815821138,9.900770711890554e-05,106.11241003366068
3.0,0.0766975,1544.574167193895,1696.1277829506441,0.9109737658675416,1.2972461947005842,1.276506180095397,1.4258810803735034,0.3133105295287391,0.00017187500000000002,0.3499062499999999,1.2112496048171446,1.749100610334399,1.4450249521847838,1697.9653917046014,1786.683472581678,1377.3661688490724,0.5235029165963332,0.461090750823692,0.7053911502626024,0.9977629086564703,1931.961330573713,0.027354633862473814,113.51755459486485,50.88539087919486,0.06584266213682946,0.08797410667970673,0.05608388005634477,0.06341825320062414,0.01017277653998318,0.003433200436090937,0.04142707023719514,0.05867302749106751,0.08304755640949765,0.05147546226031307,113.60573211576713,129.5163208831812,70.2775817548647,0.01635143034274838,0.05297047548418718,0.03683204160678095,9.716529380922471e-05,503.0201509322105
2.0,0.09134499999999995,2047.5813691497613,1666.0010349244903,1.228948818717407,0.20604729526960852,0.14153353025285603,0.16799693173691074,0.2725409662496204,0.0,0.10948437500000001,0.14100407193748873,0.20824935487065013,1.47808080078442,1665.4852372059552,2312.707112778236,1695.0601380967505,0.33737477585711134,11.054621443434584,0.1323904981869198,0.9979026856606699,736.0673818875267,0.0173172161446348,122.69366454457467,33.43234607069703,0.06782412141729972,0.013589758144734685,0.010075952279268361,0.012229056864250484,0.011235088194336579,0.0,0.022672682618282626,0.010778426673244862,0.015287753466459884,0.049308121905367916,61.979036577606536,191.99994095026256,41.68694552926507,0.01979653854225516,0.8367114406551978,0.008001227686876503,9.397861220524121e-05,111.17738581143225
6.0,0.06504,1542.0926466617248,1745.5306492677266,0.8840765445525116,1.4121241923297065,1.5115805415356331,1.5997510937697148,0.26782210785502764,0.0018906249999999997,0.41440625,1.3479237309957615,1.980272273565103,1.4699105779720563,1748.5847432867274,1825.8421581116504,1392.553822513959,0.4146271841737012,0.2724939833630177,0.7589298890278926,0.9935403391592171,7612.06647543387,0.033250088721686125,105.33599186259366,62.62679765716221,0.06119345591237157,0.09180447708641326,0.07898615959713823,0.08133029911389518,0.010682850629396291,0.011041459068410073,0.04288519148187985,0.07148251424521301,0.10747825543937281,0.0510050335024908,122.2957978330955,138.07861718639487,72.75964657863072,0.04893791821480776,0.03672407045301394,0.03301758902993575,0.0006204928456364853,852.8516675580944
2.0,0.08935999999999997,2043.062217379761,1669.1797045741612,1.2240253940043262,0.22019024563323947,0.15162534252602466,0.18027096075822427,0.2807350974677978,0.0,0.115484375,0.15187495331374443,0.22273219679935685,1.467494666927616,1669.2698417284566,2353.5483006608742,1693.707302834871,0.3202216895067594,10.468106870621172,0.13429624358747688,0.9982303713041406,719.7122159259845,0.016160767308516025,106.27648356683157,33.429507677287305,0.05955365648608129,0.019181993056326584,0.01440631787831656,0.017550875167281717,0.015149703922760799,0.0,0.020295178912967855,0.015105589625785837,0.022138384717509462,0.05541516443009606,54.158091160656696,195.21857692423794,42.90100639190219,0.02269909054883302,1.0340211297989155,0.012500811865799237,0.00020438918407796869,92.86700010948415
3.0,0.07714,1569.6737172669214,1692.971521426707,0.92757030782342,1.2918099998842394,1.2473201417484823,1.3952361455663143,0.3161824614253174,6.25e-05,0.351328125,1.1842050375048572,1.7127723957570498,1.4476625416907927,1691.0021830609307,1784.1733214601386,1393.2695653730054,0.464148442947241,0.4936695858316041,0.7030226085284813,0.9978122719774695,1909.3356201888685,0.030789696328479745,130.79050504714152,57.985017526401116,0.07554286798171607,0.09474298144168743,0.06586839095665135,0.0699144754088665,0.012912959619064059,0.0008816709987291178,0.04513103480681974,0.06492052704384095,0.090763597543221,0.058859621077704455,119.47517311264224,140.75510476449526,77.94287875606523,0.02268702299475573,0.06214314105123827,0.042722942895732675,7.346140664857006e-05,508.71780067932724
6.0,0.06508000000000001,1520.3297566807641,1748.0294054034755,0.8702145028065587,1.412642597512452,1.5404640620684629,1.6248687032493647,0.26528711422193196,0.00225,0.416875,1.3681225735184608,2.012044053214593,1.4715877749086277,1740.6691218675028,1815.3247159560647,1374.0539457186667,0.47860447855369914,0.253939056043247,0.7578082612556761,0.9941483657318995,8786.19059122262,0.03445473262122345,94.94680464961957,63.978037802281975,0.05267908074667894,0.08738087366402734,0.07407373878823466,0.07467725081300455,0.012840348676749401,0.011491165084533421,0.04193093279429877,0.06794634104846733,0.09939957768180678,0.052404020131269484,114.64276581983634,130.9245770799695,72.602594820711,0.05426607759453762,0.02950944391370031,0.03125838055333131,0.0006324990957871659,1963.3606468975825
3.0,0.08098500000000002,1587.2497354857326,1683.003104843033,0.9438402741200699,1.2524842357080888,1.1892802033592813,1.3325331358996062,0.31773489102497526,0.000234375,0.34131249999999996,1.1258044621612544,1.6441018875260773,1.4621743658450532,1682.4752766109768,1780.8303673394514,1405.8639944445456,0.43365087039298555,0.5529794057919016,0.7197353763462476,0.9976916084333376,1675.0524239181843,0.04214901867185047,190.260952215126,77.65585488111502,0.110881370037023,0.12172351704421552,0.07856165328627439,0.08632349030045951,0.01316364171380049,0.0038582994452705456,0.0540481917481982,0.07986432426442183,0.10569940610337532,0.058738896636491046,169.73132836572717,196.0574209550033,108.41194727228041,0.01712109366795118,0.09350620907319745,0.051594476026434286,0.00012356761035334517,490.62512675826787
6.0,0.06288500000000001,1497.7245050658087,1753.2988057887858,0.854661196504621,1.3996008246716667,1.5586179882854228,1.639564556840466,0.26162389694533544,0.000859375,0.41754687500000004,1.37922614345347,2.0327673386222664,1.4749755819700914,1754.1635489358578,1825.990532038746,1366.7117259654187,0.501637944780506,0.2438337911401603,0.7378531202189034,0.9932074138169383,8007.345685451695,0.030426087080004206,93.49653514806462,57.30315030099928,0.05288333755294938,0.08190482496497244,0.07207799600616441,0.07364300545120867,0.010304565004094424,0.006856776273102033,0.04312520097326359,0.0677335077745402,0.09714126406513564,0.055430180436558264,111.974583523681,125.91455089965856,68.44719258445157,0.021371580512805587,0.029931024122666253,0.027576389308182396,0.0006480087503582014,1149.2416628919932
2.0,0.08758249999999997,2051.7603910091602,1676.1779072844654,1.2241005842443315,0.2351086761239045,0.16205572386694997,0.19237632962798762,0.2861244184384794,0.0,0.1200625,0.162516247777984,0.2371046919797868,1.459811843991429,1676.08426115832,2297.1115873018516,1693.2399041954964,0.3287200190474644,9.792391915651145,0.13700692520357236,0.9984851314791939,754.8716984025514,0.015993692311345748,112.11915021378815,32.28723913776685,0.06326450982515837,0.015843279732411383,0.01149845170895852,0.01364033286291585,0.01041852667254815,0.0,0.021356260059991777,0.011902796074937267,0.01732638799065673,0.04961479064387289,58.825794822833984,193.09233926713512,41.840621072832775,0.02214586965196694,0.7088622178316107,0.008701878222443919,7.03469972390545e-05,102.3795333283413
