N_good,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
6.0,0.07062749999999998,1502.8251222719687,1721.9499886648837,0.8728576621742589,1.4069508620488114,1.4911541804010762,1.6132385490998815,0.29053916431234905,0.00059375,0.44171875,1.367020665473918,1.9842542838006059,1.452655079583804,1723.7510089636576,1789.2945809055955,1346.1922593790596,0.46757861473212226,0.29694614357960497,0.7335542430612944,0.9962032309540396,3220.861809881253,0.018798902727287015,75.58925397342406,34.45551112967451,0.04269741927864234,0.05843780598349937,0.050058243154119164,0.05084006793461102,0.00901980664523255,0.004079172518722394,0.03534118027793497,0.05122527300359476,0.07165482066844091,0.055606730581523864,85.60204480954597,94.39869641726715,50.294643361876986,0.01107327634039096,0.02585462967859425,0.03539996814096205,0.00031966313228093407,653.2092217997082
2.0,0.119225,1596.7138137902505,1613.8485437087709,0.9872565308564841,1.082598864376794,0.9922204107417574,1.1099297572794848,0.31521677147252203,0.0,0.185078125,0.945415673156761,1.3597418209902963,1.4432936857280543,1613.5768777002343,1850.283615987756,1419.2737385997152,0.4308966494563012,0.8754079665860383,0.5821343459768985,0.996804019184421,792.4120894380567,0.10916633810383125,452.0902072873602,202.49581814547787,0.23599611037036525,0.2229442962522218,0.09324446045195352,0.10940460942250824,0.021594328924623752,0.0,0.0982527718577668,0.10625482523366504,0.12197387118592992,0.07323109192911852,325.2335254589216,446.04055668667513,203.7895220645642,0.03530598981141144,0.28828012553950544,0.0693034178045446,0.00033940443534237236,546.1738019444848
12.0,0.07633999999999999,1556.7548973074577,1706.465769989226,0.9125155946724157,1.427677429882965,1.425238631869726,1.5676273971055152,0.30627030287305446,0.004687500000000001,0.490859375,1.331188359080812,1.9231031797148916,1.4455542097191258,1706.5245916096499,1770.9857060392274,1366.6854988036343,0.2722015896738067,0.33914442692893604,0.761569525209894,0.9969016848888586,2554.5437774754105,0.025386795780483987,102.38422571733379,43.076651288529206,0.05945507909383348,0.070107843999971,0.07156801933752781,0.07281842051132828,0.013641997872535203,0.017702511297835684,0.042842641647771615,0.06513844719602277,0.10117704045149835,0.05867939079982615,91.54879068500784,99.75319853326016,59.0367516324727,0.01325339724587628,0.04061925467664441,0.03665141891155912,0.0002251935995305364,567.9539064514936
3.0,0.08847250000000001,1549.4402202459519,1687.488373245587,0.9196361102525801,1.3337701146412213,1.3369283335048658,1.4568790720887193,0.2951711601068794,0.002265625,0.32346874999999997,1.236723881196329,1.7892039083781381,1.4491538970742994,1683.8533626328986,1791.3864182011964,1393.9950169524977,0.4745901144598467,0.4129569408193602,0.710698085563152,0.9945102914667473,2096.27294554925,0.06061430725290853,224.85436441801585,112.89236443811804,0.1280690155922468,0.17387901814292814,0.11400160332548696,0.12234878339605942,0.014449842058715722,0.01449150310041629,0.06663361078267858,0.11287136801626309,0.14543680260286465,0.06132297487161692,225.44832959262396,263.60361469071836,140.3808147981755,0.06983147207413645,0.10141212195707533,0.05203424978341476,0.0005279612055303985,580.6142816209227
6.0,0.0700875,1508.6367814535997,1721.272330263374,0.8765879817812682,1.4125855912752308,1.4875170654929875,1.6130025043156844,0.293417126777965,0.0007343749999999999,0.44043750000000004,1.3676883465473682,1.9825104528979947,1.45064040177244,1719.8661886452733,1788.4124037396139,1346.72139178461,0.4875867732040963,0.296283736828222,0.7339472992942313,0.9962290443147862,3807.9229785426937,0.018169888380229503,73.34275224914376,34.71584888026162,0.041466637408664575,0.05506148104809767,0.05198734908189353,0.05537841431116053,0.010185088629814477,0.004876176740990322,0.038080968425842326,0.05351600811649734,0.07998913638609839,0.058182897679208256,76.460529867165,85.16042503929901,50.82282493219077,0.013526050469644372,0.03114456368897414,0.031525552433290416,0.0004801425807804859,882.2477465093582
3.0,0.078515,1531.8717230062634,1703.8477124059195,0.8999713504222819,1.3423703944126233,1.372467362644714,1.4949527784194572,0.2902705557874198,0.00020312500000000002,0.3339375,1.260423512906752,1.8481411498730642,1.4684604058813633,1701.3111348499788,1800.4347073842946,1388.8434856592771,0.5027673137954716,0.3760816903636989,0.7415002728533611,0.9950576588712399,2329.2421748372144,0.05013661112400797,172.89956445735083,93.24850033172639,0.09705710271173534,0.1385603280077191,0.08454653003762452,0.09055546719556444,0.013353526789743959,0.00405741869719838,0.060475040047527046,0.08657318034116109,0.1076205995427387,0.059842476805372136,180.78496660070127,211.7293184830207,112.7656669533898,0.028759691606065545,0.0652799799735316,0.04836968138235322,0.0006812653458356894,480.79784193567605
6.0,0.0727675,1523.030237178845,1716.2983438231395,0.8876153068699253,1.4158624734992826,1.4678845756609393,1.5975013260573225,0.29633594646690575,0.002015625,0.43987499999999996,1.3544720080234842,1.9640621632726283,1.4511531915634168,1716.8708344149907,1786.6556729509625,1355.4445529654822,0.4527455040988424,0.30990372949935874,0.7379430802000787,0.9962411769362223,3173.546490239649,0.025833475254986485,97.28396514610317,46.127131319764445,0.05510849823836996,0.07476993361468658,0.0649644641110243,0.07004773607931372,0.010715543286528396,0.011238698750717318,0.04072372619247899,0.06531567354006068,0.09232227615932853,0.05463180553960631,96.79972884559099,106.4221930115948,57.93516765224416,0.013454824843770715,0.03417214676452776,0.03306229471551189,0.00035758624999493314,701.7089013468488
2.0,0.12076250000000002,1592.2148200306704,1607.2381399203784,0.9883014908803637,1.0724161268886607,0.9772957852593401,1.0973145822750485,0.31761492556282805,0.0,0.179375,0.9322225301040078,1.3479855092228403,1.4521089730211918,1605.6679414020357,1846.687911560015,1412.94326396331,0.46326602222207613,0.900996397593661,0.5967819623216655,0.9964828365769364,786.2949885592525,0.11153802532656744,453.46280019564824,206.1685525804028,0.2351239625889297,0.22292205929043465,0.08787097539680196,0.10377793811415457,0.02249121797352304,0.0,0.09687096765801403,0.10380166563951387,0.11209626944798164,0.08194612864729121,324.7407726339,447.8688552922741,203.3323491507896,0.0221755822195239,0.28328806203100365,0.06766240179207239,0.00030296127000005826,554.4783122031689
3.0,0.08229500000000002,1535.0610843798559,1697.9597471917798,0.9049612154170791,1.3276010783174388,1.357268819077109,1.4706948293272115,0.29025189136022667,0.00075,0.32337499999999997,1.2478507396933523,1.8070443062084285,1.4500321128140408,1701.5741513329333,1802.6272701097985,1392.123756572996,0.4945211578177299,0.3973431625107504,0.7153177474089008,0.994687311215809,2480.744337401655,0.0554772293378103,197.43291402203783,102.45314116997041,0.10953938568974293,0.15526992058834124,0.08579426350412177,0.09426440587383252,0.012844394516544469,0.00645174395028197,0.06512979828772696,0.08809064079162775,0.11314304531574472,0.057607132462932545,204.1910803963466,238.81708560407955,126.56184992394623,0.029958992378595093,0.07228066173740287,0.048410015815532684,0.00048353936315160694,1131.1232551358594
6.0,0.071735,1498.2997794839348,1720.609897506308,0.8711106531404195,1.4142308930918426,1.4931080765520794,1.6255623221192126,0.29515157490879235,0.002203125,0.443078125,1.3737384564414696,2.0045739741952495,1.46034180370966,1719.834295416775,1786.8050907208462,1338.7281001342076,0.5033750347979487,0.2893002703523836,0.7466601099263691,0.9963714203362736,3161.3675742620603,0.02293849984196872,92.68156250974333,41.754036983248774,0.054713958464370396,0.07511785517973016,0.06094459460505462,0.06205584418270714,0.01128553897110305,0.010885131326004983,0.03709991984808559,0.058973178974441785,0.08581961815502548,0.05718222622627058,93.28593758964654,101.56213244659004,53.90076987179325,0.025537811286869758,0.03367105492728512,0.039444372688978345,0.00031328361552908975,635.6456834669414
3.0,0.0774625,1518.294000357783,1712.3256881610596,0.8876020557406601,1.3544440814927226,1.4152009353703818,1.5294954299722874,0.2866899436113276,0.00053125,0.340796875,1.2940972255428898,1.8842390523845816,1.4574428309096945,1708.383911737218,1800.894518411315,1378.829514602024,0.5170574965091635,0.3521302631717167,0.70972479338113,0.9945280419952031,2539.8478106621724,0.046454155828623125,158.99682706675577,86.72504559923466,0.09045423897855115,0.1307915617475813,0.09136717720302891,0.09472012956908055,0.013189151404056179,0.004771231333471478,0.05756933447143866,0.08611448959794249,0.11742792225980767,0.05441171897752509,170.4442053744475,196.49550999609804,105.43387313425015,0.047744844272397516,0.07123531238942296,0.04207289246029826,0.0006302294240765356,751.6472937508835
2.0,0.1203675,1582.859802381362,1612.6745124291497,0.9794536082715826,1.0837096535106583,1.0023999831685444,1.1198568360537282,0.31544674425569386,6.25e-05,0.18459375,0.9519740031385229,1.3749216665474395,1.4498825291344268,1612.8462456412622,1844.909779405739,1410.4070962079027,0.4680343040914084,0.8636496553738984,0.5882204397323428,0.9965309377251568,770.3964758773348,0.1122769675567968,456.09849707448006,207.81688859322514,0.237408215198683,0.228669256372587,0.09698957492768046,0.1119698012068387,0.02318649450358358,0.0009862333648787188,0.09785966813982919,0.10974247109630177,0.12217168380838779,0.07511347347449418,332.7070623596636,452.08503695032215,206.71794556962334,0.021328459166737368,0.28422589591017616,0.06930138370982392,0.00026764109645692816,552.7420018295219
2.0,0.1212425,1591.8448923222716,1610.7332650999388,0.9855955492499695,1.0616495058439386,0.9737567585562268,1.0906643308759394,0.3154539089966197,0.0,0.17901562499999998,0.9265051881862257,1.3395691016756046,1.45048205796106,1612.0219655704525,1852.8037020875531,1414.3799997012527,0.44138283608907164,0.9071277679009586,0.579973017074428,0.9968242055692224,758.4143454948368,0.11215484248907846,467.9509628176549,208.14274572372008,0.24298277288527542,0.2224969806429324,0.08135483323244243,0.09866968225439633,0.021769300026689482,0.0,0.09696058593371522,0.09630704291352024,0.10986566595304667,0.07289136898732276,331.62797965162923,456.77141625054793,206.15350930989626,0.020342042033389268,0.2824329103110024,0.0668964799565137,0.00022752975101576279,550.0884109676996
3.0,0.08138999999999999,1537.6901057131172,1698.7419228281115,0.9063238643132128,1.3450629998252828,1.3676415054993223,1.4880306939991612,0.2900915655869295,0.00103125,0.32737499999999997,1.2597297794941438,1.832831134684052,1.4568309346036,1696.8865463679829,1795.5474697867512,1389.4457076053077,0.5172279845775553,0.380642749351306,0.7267274008137028,0.9947514249380061,2666.9630462611954,0.05194846388489269,183.7494004224825,97.08957962773214,0.10459686066398512,0.14856706132759057,0.09439174555558841,0.1004621541394036,0.014092592994501506,0.006811568170216021,0.0616981690368523,0.09280583757819064,0.12207139556210811,0.05872295529210768,188.86773370244217,219.3902499036,117.99898846589707,0.03768319362929637,0.07514757825503289,0.04838455147719873,0.0005859439915970109,819.1736567288259
3.0,0.080685,1527.8667548746014,1703.0784826955276,0.8979884174390897,1.344906542095161,1.384519587112888,1.5005731350578173,0.2882770597085747,0.001,0.32984375,1.2702836260512647,1.8476501439855457,1.4565142860986333,1700.4650844356804,1798.3345593013762,1388.5649804742166,0.5179259451499759,0.3663418511638008,0.7218475283973319,0.9948127139705298,2530.1729120452856,0.05215271589284684,180.69000604601786,97.29736207099529,0.10036259800526498,0.14824117052639055,0.08246647307449394,0.09144567749064977,0.012496235914795819,0.0065084080234724066,0.06054742943294538,0.08699082035582158,0.10738390824573146,0.0552091125952492,192.82484793243833,225.11181933067294,122.37992216164949,0.030372258248659727,0.06467396567368669,0.04555073634588075,0.0004898467107293146,838.9637570543545
12.0,0.07509999999999999,1525.734516445413,1711.9659947458317,0.891449320776495,1.43287381216809,1.4684200555804103,1.609272654497178,0.30432972142045345,0.00434375,0.493375,1.36386716522734,1.9782413366893055,1.4519797352773416,1711.0800147232542,1776.1176876078148,1345.3656850440411,0.3866903347069629,0.30435077210294303,0.7776201701372752,0.9972691205347405,2694.017647418125,0.025507547902532676,85.39491528945426,42.51929130640662,0.04911017262187905,0.0684153859037249,0.057500073567157854,0.0649549057240517,0.010903230773517328,0.015438860010943165,0.041146366030306976,0.06291900759193335,0.09171953206238585,0.06639363079468959,82.74451454131795,89.39262224085812,51.31229101807125,0.011397389072851318,0.03197539255721181,0.03170947346834225,0.00018255989287457047,381.9553964150352
2.0,0.11815000000000002,1588.9944552092645,1615.3608549606759,0.9816461246087397,1.075063307727968,0.99012062101889,1.1072606459390222,0.3148388958833463,0.0,0.18015625,0.9433859987082402,1.3554322878483234,1.4416741646634217,1617.116229064967,1853.9527725464018,1417.421338893175,0.4692424171067758,0.888791064634765,0.5829411368247954,0.9965294380086661,768.6675069770852,0.1099608453041354,446.0470603522938,202.72061017990364,0.23131498828060887,0.22440565964322795,0.09295921334453836,0.11021048730911116,0.02171853647541042,0.0,0.09677401490553908,0.10664567580685463,0.12407053598532937,0.07549490399377333,324.4494799113953,442.78560492844184,204.24818172064658,0.038982170899609016,0.29084589513857667,0.06844493466791539,0.0003262192967015708,535.1803167379533
2.0,0.119535,1590.6804581724996,1609.8080235843786,0.9854021086589612,1.0669557205536728,0.9744776919264615,1.095108845267442,0.31765819727596395,1.5625e-05,0.177375,0.9297483319291926,1.3462085237922508,1.4531497832405207,1613.0653972478183,1853.9425466243065,1419.1968785018375,0.4458369982327925,0.9031496124366748,0.5867575818128412,0.9968340088681893,743.3112064920249,0.11223194186594117,462.09351461745723,208.23281588063858,0.23914813439274402,0.22352635673700313,0.08068938818688304,0.0971786127637842,0.023596678778605173,0.00031210913055372156,0.09722931174548136,0.09715304477280269,0.10538925932071352,0.07483407352277009,327.51171789174657,451.0273625657181,205.15896616559823,0.029271979751744674,0.28789691234323006,0.06915927121646585,0.00022019585446365436,547.4691054174381
3.0,0.07716750000000001,1515.328522527011,1709.7502116698777,0.8872310360401673,1.332478083801877,1.3874660478588725,1.5050264381028797,0.28805123337320415,0.00029687500000000005,0.333890625,1.2705565425798013,1.8596264838810208,1.4651959045159975,1711.4398084110053,1806.5078024619727,1382.4552549209727,0.5309768937755716,0.36823439355881277,0.7200787570343187,0.9949110511190166,2570.035318384952,0.048521123685978246,165.78349078364366,91.42002624480541,0.09368261047513267,0.1334484519912867,0.08595624086784384,0.08819711342225105,0.014211076769000333,0.003828571402543643,0.06107724161550991,0.08156678552263283,0.1094802473293588,0.057586541329459506,175.95597874670565,206.11583728587777,109.15373534350897,0.025558313620659242,0.06486099959441922,0.042740490185177595,0.0005657511785313563,754.8422161195824
2.0,0.11869500000000002,1576.8346930402179,1618.5979183754703,0.9722825860972475,1.089593957891105,1.016863934764527,1.1330784591154675,0.31472895312717175,0.0,0.18471875000000001,0.9634792457167043,1.3887280163560165,1.4467868772601888,1620.7201646542223,1854.5938635563214,1409.6470191650012,0.46661304963318245,0.8381828341722698,0.5889566862270287,0.9965280143630889,746.6483957654169,0.11135073854716906,449.3803996690995,204.93612312710476,0.23395028806681736,0.22672275236752767,0.08206494277800484,0.09887757755689258,0.022050356769060184,0.0,0.0995040386664657,0.09962155947444669,0.10826880764221036,0.08035440512581843,328.3958077482203,448.6101487500842,201.92907525225172,0.019400007747588082,0.2629428003762197,0.0688342078266646,0.0003315607854267944,542.797039735953
12.0,0.0767075,1523.6026435150422,1711.4191396110423,0.8904225739229872,1.427463952927211,1.4673823734333158,1.6055745025780817,0.30493634853940355,0.00503125,0.48673437500000005,1.359307994549339,1.9755786434261962,1.4546155786635189,1708.6840138589096,1771.8235211768167,1347.0699234291433,0.3772629420333054,0.312125030410021,0.7588481018669502,0.997034849066926,2547.915632494231,0.025915669849533106,97.22578676084088,43.479235993672035,0.054971442028332866,0.07191697031322514,0.06136238239492763,0.06721203180006755,0.010289102236649292,0.01730017047423233,0.04182015706700986,0.06352184213735183,0.09069412937532192,0.05894345609528671,87.82569104583567,95.8225214868448,60.31631708142219,0.0511626224823508,0.03228478409261712,0.03799892508181211,0.00023735706879654983,464.8161868440444
2.0,0.11886000000000001,1590.1354692321825,1613.5712566210805,0.9827793855757934,1.0901768600330841,0.9996171082691246,1.1222112827441573,0.31853063711238755,0.0,0.186328125,0.9533509323647832,1.3782888730446574,1.4518819239839253,1614.2250702285842,1851.19736824331,1412.4792500798776,0.453940311465735,0.8538848746555822,0.5866076184201936,0.9965690940259117,778.1139765566055,0.11164616159994037,464.33169705541565,206.8658607797925,0.24044120871548388,0.23077052578028132,0.08511221107016557,0.10173014858779217,0.024220337950606973,0.0,0.09929386305424104,0.1035184731119595,0.1082136025724968,0.08081241001678753,333.37868041118475,454.1931807547127,203.90437582169943,0.030356060112478753,0.27542809727710515,0.06902854950385534,0.00025425928212097584,564.986598328419
6.0,0.0722525,1508.2932922531138,1717.1969749051275,0.8785619313998371,1.422897913190621,1.4910683446998205,1.6207748469343561,0.2949588811298725,0.001671875,0.444609375,1.3703063385649914,1.9993066689802037,1.4602431266663132,1719.2008994132584,1787.0251677263084,1349.0407931676343,0.4849175467805307,0.2909444620779034,0.7383469820405513,0.996419303661085,3297.5646571024017,0.022656097275347294,84.86665243033964,42.15320122236915,0.04850725180104073,0.0741560906608409,0.05312451698783906,0.05492022216046608,0.009660514618234082,0.008006207918507674,0.038170359159423364,0.05486828082872513,0.0764544049314764,0.05707568535083183,88.78303568886723,96.1476331097712,56.181443708697394,0.011794284045783658,0.027999750772917744,0.03219365772968451,0.0003029743505343354,762.5686822212717
2.0,0.118,1577.3594523882248,1617.5393208075527,0.9732187708701001,1.1158970043364358,1.0377823184052375,1.15802658247994,0.3138178297188133,0.0,0.19084375,0.9852180007001039,1.4196128524056757,1.4459723820857258,1616.6360150897829,1841.3283518554642,1409.6178817705827,0.47667727907020635,0.7922257172846204,0.6008250514424437,0.9962655128114712,772.7825807891844,0.10920393765794345,437.79528651262024,201.5722893783741,0.226986325647462,0.22908997603878645,0.0864486459895119,0.10251081890134318,0.022146139605572032,0.0,0.09798133890408672,0.10237006381947508,0.11145612193600418,0.07419389670087954,325.53536389981093,440.58515961787975,204.24762467390582,0.029975331727542714,0.24792853020256364,0.06907485556703515,0.00042161405294707376,537.6007656528657
6.0,0.0720625,1496.4998503596144,1720.7578885367536,0.869902968079177,1.4097633315618157,1.4897342910746836,1.6223330281874455,0.29382390456632285,0.0013124999999999999,0.4470156249999999,1.3705189010213565,2.001517199203744,1.4617372436622915,1721.88658415251,1788.8449728518212,1340.6822652635738,0.4952774829428087,0.2904657256930146,0.740250996615095,0.9966276942445776,2933.5998004206735,0.023283010839451133,86.24445000264537,42.684064434967965,0.049482124552822804,0.07382143952038267,0.06154192039995266,0.06623598517324766,0.010826119499949187,0.007695118176480463,0.03886801271108898,0.06289368897751635,0.09383278765177903,0.06392862441148175,93.71356703463732,102.87313447558552,56.744908554736064,0.013317752786018733,0.030696524161741807,0.03424885418721722,0.0003120839229648719,546.6180741991554
6.0,0.07214000000000001,1516.21337651239,1718.2649303544654,0.882679565287227,1.4093449234431141,1.4723647831514335,1.5985991210572925,0.29342639154414646,0.0016875000000000002,0.437765625,1.3535849321702573,1.9674490155714848,1.4548008093429632,1715.309309210662,1785.4395931795568,1352.7688986517524,0.4716749119840605,0.3010388761849861,0.7557231576206676,0.9963262680422434,3203.4848733901476,0.02553429850221069,90.141432471967,46.22265520554716,0.05156898614421043,0.07398834166546663,0.06070144982950466,0.06723745214815904,0.010783711600316446,0.009786989130984055,0.038004776503873496,0.06483519363528199,0.08817922453620382,0.056165954913578654,94.5046746626076,105.36279664420901,55.90017536637734,0.018284188245909352,0.0363191352424466,0.0330984094643798,0.00032863568362007784,464.4001868755915
12.0,0.07390749999999999,1506.2661533782575,1715.16524824329,0.8783681653331584,1.413859587726841,1.468052750604005,1.6114182082086435,0.304545798060949,0.0032656250000000003,0.4885312500000001,1.3624441572928294,1.9864109131740815,1.4593217100283438,1716.6041514876817,1778.384750987006,1336.4745177633938,0.37238741018090693,0.3086784508765879,0.7349610825531246,0.9969303710042148,2330.5328407638426,0.023852126608543717,81.53751383560515,39.92000812180394,0.046048447379697745,0.061591108848251,0.05990638169355052,0.0590514591186948,0.011500455841045646,0.013834250055907441,0.03921235007542267,0.05784420336546123,0.08465315202749732,0.0632382646304418,80.2032523948133,87.67916296819654,54.22803237083417,0.039293310929540304,0.028710817098661873,0.02566047408108931,0.00030843572778343646,341.16288229314165
3.0,0.08419750000000001,1527.603866664145,1696.3817330320503,0.9015510976469853,1.3351175562925712,1.3672815975876296,1.4856851648567329,0.2904156155474305,0.000546875,0.32673437499999997,1.2573240276386042,1.8303701706643372,1.4578651629704729,1695.4868494697014,1797.1913532362598,1383.850662986468,0.5130636768970287,0.3880031353612712,0.7072855231544816,0.9945906798066005,2120.110514479817,0.05818121254967105,207.58310644438743,108.77141834935995,0.1153320540713729,0.15918413864328532,0.09388074524164282,0.1009001738881786,0.012125767149267674,0.004592128753026749,0.0670428657622075,0.0944942826379028,0.1193506845880482,0.05698136796574211,211.64964010722858,247.99483846605563,133.71941329037014,0.025870274025193412,0.0760348286184148,0.05082132159088744,0.0006447732394296485,609.5948024870557
2.0,0.11915749999999999,1585.6387926891623,1615.5434005928348,0.9791471729073987,1.0976407653390947,1.0138659821454497,1.1332084511235798,0.31456256399058574,0.0,0.18484375,0.9655137273140633,1.3874555500250474,1.4422587252415178,1618.1257969773974,1846.4604067477305,1414.063097731395,0.46160284660799966,0.8371514816407357,0.5901297071756241,0.9965865590405768,804.0942993240742,0.11103367819607707,446.9420240094211,206.0360686249252,0.23000205778518254,0.2258849709277905,0.09174953704977042,0.1075917238102492,0.022452621297464313,0.0,0.09839917408666345,0.10620551505894643,0.11796933925986505,0.07430044161781227,326.78358517938966,442.5282911746166,205.7619219750287,0.03135317619687434,0.2714480569496527,0.0677416889402488,0.0004290384673522581,548.5636266466389
3.0,0.0866,1548.400297166956,1687.338793730942,0.9188943310219471,1.3341514378519668,1.3370218984634175,1.4566805643253016,0.2959177496479247,0.00209375,0.31848437499999993,1.2386804269939118,1.7853274354354036,1.4434004878374327,1692.9981436197734,1797.7985976044154,1393.7305323464848,0.5086833403399015,0.40763294044523646,0.714629917768321,0.9946446825458127,3421.176176893918,0.05823315206993349,206.51267935700176,110.22088036745102,0.11614349632953928,0.1592706114817104,0.0967351518479879,0.1051514783490243,0.01436012335163284,0.010537831771170956,0.0655611873528033,0.09759184920211575,0.12491559203637947,0.057124349887521624,205.31089409345478,238.0024223944602,126.29970965927606,0.029987581123692406,0.08201697925971217,0.049631293289934354,0.0004981239758511233,926.8267863020773
6.0,0.07221499999999999,1502.5617068308356,1715.8964500655452,0.8760039455554397,1.4071910007004664,1.4787129816847813,1.6084494497812443,0.29401882273601215,0.001296875,0.44262500000000005,1.355713088202338,1.9897710369610238,1.4687117638771523,1718.9307256016252,1787.6681602449942,1343.839643194202,0.4809846210204023,0.29510689936787804,0.7541863512168816,0.9964456389034122,3175.120225813279,0.02256166605106988,88.57597105696156,42.99195790047919,0.05256528717409663,0.07463493958818575,0.06384393389956637,0.06786792215965422,0.01074088822079623,0.007233396262087056,0.0363025481199323,0.062329859469133754,0.09387766069615965,0.05715931981228656,95.9857036523564,103.70882539293363,53.94639709976959,0.014464859271264157,0.034563528100114586,0.037388368765299614,0.000379928296658567,819.5731382236854
6.0,0.07296749999999999,1501.5181299398544,1717.7607050265829,0.8744260292323347,1.4118743610148112,1.4881511102226939,1.6166451007691425,0.29495974417500664,0.001734375,0.440390625,1.3699161735591514,1.988734767856239,1.4532879276306079,1718.568078372248,1787.2344027500262,1339.6525569002843,0.49777549711565955,0.29695477947703586,0.73113946362195,0.9961247011019958,3188.113595170183,0.025517767217176333,95.9789196798857,47.427432590679494,0.055484782840916805,0.07970255916971793,0.06064014374443211,0.06564095399785287,0.011444872453583804,0.009197260440445025,0.03864582455918588,0.06466479930727312,0.08820604703794882,0.06329663505217567,103.31381751653169,114.04845934113847,60.732154656205786,0.014708275798896176,0.03361180020077303,0.03270743387701,0.0003387062642449846,639.0860779577099
6.0,0.07265749999999999,1516.3595437152712,1717.6102531374008,0.8830627059545102,1.4136410151914602,1.47579815100145,1.6029530354549042,0.2947380830044142,0.002203125,0.4353125,1.357661159420997,1.9723021781136234,1.4535598742910296,1720.5627024976898,1788.531086548091,1351.4624711516308,0.47805020799584724,0.30432859671427415,0.7363087945074469,0.9956886645733845,3087.5153838902274,0.022153333693825838,90.74084342749265,40.83373387918303,0.052600714990718035,0.06818647043059325,0.058342355179551976,0.06056646760566719,0.010026490372791592,0.011324827106158177,0.03830005915465406,0.05494031003078982,0.08613285509709957,0.05497882303698462,82.63659068439277,89.62693915608061,48.20892081199733,0.01573081577377234,0.0327990129308675,0.02948123559957901,0.0003909738189373941,609.0284760563927
12.0,0.07517499999999999,1531.9509532022958,1712.6514776871961,0.8947450008498753,1.4247214164934863,1.459165360934628,1.5950828895752769,0.3029915166505188,0.004515625,0.485015625,1.3559173923888046,1.9543260105955529,1.442409737153422,1711.7849593569638,1776.2785477789907,1348.4435108131815,0.3732466583180173,0.3192497475558939,0.748542390637594,0.9969332409572925,2735.807543890441,0.023652576498132273,93.63843565566381,40.73666243357141,0.05473543543316899,0.06611354495079227,0.0646552850157325,0.0688282050838561,0.010792302626422619,0.013800325163175505,0.040019279411420874,0.06377615529950212,0.09494979221858159,0.05876635849860378,93.10196635614197,101.24537939846827,56.18067947215336,0.011058323633517818,0.03427662257789274,0.036999315791114096,0.00025315378702683985,650.2011899962052
